model_name,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,Normal_specificity,Normal_matthews,Normal_auc,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,SMOTE_specificity,SMOTE_matthews,SMOTE_auc,ADASYN_accuracy,ADASYN_f1_score,ADASYN_precision,ADASYN_recall,ADASYNC_specificity,ADASYNC_matthews,ADASYNC_auc,SG_accuracy,SG_f1_score,SG_precision,SG_recall,SG_specificity,SG_matthews,SG_auc,AG_accuracy,AG_f1_score,AG_precision,AG_recall,AG_specificity,AG_matthews,AG_auc,G_accuracy,G_f1_score,G_precision,G_recall,G_specificity,G_matthews,G_auc,Smote_hell,Ada_hell,Gan_hell,SG_hell,AG_hell,Smote_time(ms),Ada_time,Gan_time,SG_time,AG_time
random_forest_classifier,0.8553191489361702,0.7926648582104999,0.8763411529368976,0.8553191489361702,0.17325227963525835,0.1562690769794985,0.5142857142857142,0.823404255319149,0.7862812009250117,0.764408319387999,0.823404255319149,0.2148100303951368,0.06062541886469786,0.5191071428571428,0.8297872340425532,0.7927669634324229,0.7742860096046815,0.8297872340425532,0.22771276595744683,0.0929980431187468,0.52875,0.8531914893617021,0.791492992348413,0.8264309687609155,0.8531914893617021,0.17287993920972644,0.11655335434510473,0.5130357142857143,0.8531914893617021,0.791492992348413,0.8264309687609155,0.8531914893617021,0.17287993920972644,0.11655335434510473,0.5130357142857143,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.825531914893617,0.784956277381181,0.7614327162199503,0.825531914893617,0.20339665653495442,0.048759097196002334,0.5144642857142857,0.825531914893617,0.7821999721874566,0.7560283687943263,0.825531914893617,0.19161094224924013,0.03023715784073818,0.5085714285714286,0.8468085106382979,0.784330937984321,0.7622819833805131,0.8468085106382979,0.1599772036474164,0.026299750670803198,0.5033928571428572,0.8489361702127659,0.789150985938589,0.7861816517959277,0.8489361702127659,0.17213525835866264,0.07312426559033575,0.5105357142857143,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8276595744680851,0.7862335394099923,0.7633195912113602,0.8276595744680851,0.20376899696048634,0.05415902515795803,0.5157142857142857,0.8319148936170213,0.7915117236220913,0.7723072548926693,0.8319148936170213,0.21629939209726443,0.08308486814004924,0.5241071428571428,0.8446808510638298,0.7794056295860021,0.7234953756435373,0.8446808510638298,0.14781914893617024,-0.033529047140372595,0.49625,0.851063829787234,0.7825874296894105,0.724309642372114,0.851063829787234,0.14893617021276595,0.0,0.5,0.851063829787234,0.7825874296894105,0.724309642372114,0.851063829787234,0.14893617021276595,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8531914893617021,0.791492992348413,0.8264309687609155,0.8531914893617021,0.17287993920972644,0.11655335434510473,0.5130357142857143,0.8340425531914893,0.7928243637880683,0.7747044917257683,0.8340425531914893,0.21667173252279637,0.08945159194551712,0.5253571428571427,0.8297872340425532,0.7875121679877625,0.7653664302600472,0.8297872340425532,0.20414133738601822,0.05984437489312765,0.5169642857142858,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8468085106382979,0.784330937984321,0.7622819833805131,0.8468085106382979,0.1599772036474164,0.026299750670803198,0.5033928571428572,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.8276595744680851,0.7862335394099923,0.7633195912113602,0.8276595744680851,0.20376899696048634,0.05415902515795803,0.5157142857142857,0.8361702127659575,0.7993178178490464,0.7848230675466208,0.8361702127659575,0.24061550151975686,0.1267190080635077,0.5383928571428571,0.8468085106382979,0.784330937984321,0.7622819833805131,0.8468085106382979,0.1599772036474164,0.026299750670803198,0.5033928571428572,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8340425531914893,0.7954462150699039,0.7787717601547388,0.8340425531914893,0.22845744680851063,0.10534372850988158,0.53125,0.825531914893617,0.784956277381181,0.7614327162199503,0.825531914893617,0.20339665653495442,0.048759097196002334,0.5144642857142857,0.8468085106382979,0.784330937984321,0.7622819833805131,0.8468085106382979,0.1599772036474164,0.026299750670803198,0.5033928571428572,0.8468085106382979,0.787980589772303,0.7759843482514062,0.8468085106382979,0.1717629179331307,0.058896530573785924,0.5092857142857142,0.8446808510638298,0.7868104381503952,0.7686227654979091,0.8446808510638298,0.17139057750759878,0.04723826983209997,0.5080357142857143,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8170212765957446,0.7772244856898545,0.7499443437331044,0.8170212765957446,0.19012158054711248,0.011552551940216996,0.5035714285714286,0.823404255319149,0.7887658242257762,0.7686452602162702,0.823404255319149,0.22659574468085106,0.0765006763509338,0.5249999999999999,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.8446808510638298,0.7794056295860021,0.7234953756435373,0.8446808510638298,0.14781914893617024,-0.033529047140372595,0.49625,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8531914893617021,0.78768337567456,0.8747901828244794,0.8531914893617021,0.16109422492401215,0.11038105846946511,0.5071428571428571,0.825531914893617,0.7875861375182334,0.7661721209808224,0.825531914893617,0.21518237082066866,0.06584954605923687,0.5203571428571427,0.823404255319149,0.7780982450088252,0.7481470813893722,0.823404255319149,0.1794528875379939,0.005164709513958135,0.5014285714285714,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.825531914893617,0.7875861375182334,0.7661721209808224,0.825531914893617,0.21518237082066866,0.06584954605923687,0.5203571428571427,0.8297872340425532,0.7875121679877625,0.7653664302600472,0.8297872340425532,0.20414133738601822,0.05984437489312765,0.5169642857142858,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8531914893617021,0.791492992348413,0.8264309687609155,0.8531914893617021,0.17287993920972644,0.11655335434510473,0.5130357142857143,0.8191489361702128,0.7836758440866384,0.7612079684506561,0.8191489361702128,0.21406534954407297,0.05081830643312031,0.5166071428571428,0.8340425531914893,0.7900741003078432,0.7700474905332748,0.8340425531914893,0.20488601823708208,0.07221742720205578,0.5194642857142857,0.8531914893617021,0.78768337567456,0.8747901828244794,0.8531914893617021,0.16109422492401215,0.11038105846946511,0.5071428571428571,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.8191489361702128,0.7884354788533401,0.7693031676471922,0.8191489361702128,0.23763677811550152,0.08145260935685347,0.5283928571428572,0.8319148936170213,0.7887923054903275,0.7675986919698169,0.8319148936170213,0.20451367781155014,0.06585004630296622,0.5182142857142856,0.8468085106382979,0.787980589772303,0.7759843482514062,0.8468085106382979,0.1717629179331307,0.058896530573785924,0.5092857142857142,0.851063829787234,0.7825874296894105,0.724309642372114,0.851063829787234,0.14893617021276595,0.0,0.5,0.8446808510638298,0.7794056295860021,0.7234953756435373,0.8446808510638298,0.14781914893617024,-0.033529047140372595,0.49625,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.823404255319149,0.783680245213907,0.7596847727785401,0.823404255319149,0.20302431610942248,0.04361491440325382,0.5132142857142856,0.8276595744680851,0.7888927694256203,0.7680642043679002,0.8276595744680851,0.2155547112462006,0.07131627895667178,0.5216071428571428,0.8489361702127659,0.7815292706216488,0.7240393775801842,0.8489361702127659,0.14856382978723404,-0.019316685232156395,0.49875,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8446808510638298,0.7794056295860021,0.7234953756435373,0.8446808510638298,0.14781914893617024,-0.033529047140372595,0.49625,0.8319148936170213,0.7941052936373334,0.7764436359572605,0.8319148936170213,0.22808510638297874,0.09901764351008974,0.53,0.8382978723404255,0.7954568156845652,0.7802046067909371,0.8382978723404255,0.21741641337386017,0.10335705177541928,0.5278571428571428,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.8531914893617021,0.78768337567456,0.8747901828244794,0.8531914893617021,0.16109422492401215,0.11038105846946511,0.5071428571428571,0.851063829787234,0.7865667658049265,0.8000545553737043,0.851063829787234,0.16072188449848024,0.06446099425404313,0.5058928571428571,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
random_forest_classifier,0.8489361702127659,0.7854493109672076,0.7749631722022263,0.8489361702127659,0.16034954407294832,0.04151215360236607,0.5046428571428571,0.8212765957446808,0.782405311604044,0.7580582323569633,0.8212765957446808,0.20265197568389057,0.038701048999726935,0.5119642857142858,0.8276595744680851,0.7862335394099923,0.7633195912113602,0.8276595744680851,0.20376899696048634,0.05415902515795803,0.5157142857142857,0.851063829787234,0.7903217452625344,0.8013423431650079,0.851063829787234,0.17250759878419455,0.09135702864594795,0.5117857142857143,0.8468085106382979,0.780468673399353,0.7237679578105111,0.8468085106382979,0.14819148936170215,-0.027347088471412234,0.4975,0.8489361702127659,0.789150985938589,0.7861816517959277,0.8489361702127659,0.17213525835866264,0.07312426559033575,0.5105357142857143,0.0,0.0,0.0,0.0,0.0,8.680367053333224,10.082537746666494,3181.9810685000816,5074.30194462657,4780.366125493471
