model_name,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,Normal_specificity,Normal_matthews,Normal_auc,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,SMOTE_specificity,SMOTE_matthews,SMOTE_auc,SG_accuracy,SG_f1_score,SG_precision,SG_recall,SG_specificity,SG_matthews,SG_auc,G_accuracy,G_f1_score,G_precision,G_recall,G_specificity,G_matthews,G_auc,Smote_hell,Gan_hell,SG_hell,Smote_time(ms),Gan_time,SG_time
random_forest_classifier,0.6880973066898349,0.6883937408456579,0.6901117796048927,0.6880973066898349,0.6896956253584162,0.37707475792006123,0.6888964660241256,0.680278019113814,0.6800603142894344,0.6867906410203445,0.680278019113814,0.6866583935672794,0.3674390143957873,0.6834682063405467,0.6828844483058211,0.6831545733542916,0.685702899633975,0.6828844483058211,0.6855188977570995,0.36777520690854615,0.6842016730314603,0.6880973066898349,0.6883629913265499,0.6909242685051292,0.6880973066898349,0.690771578562029,0.37822290202792164,0.689434442625932,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6915725456125109,0.6918450728449348,0.6942322274803171,0.6915725456125109,0.6940581751245928,0.38494879143122224,0.6928153603685521,0.6759339704604691,0.675779366391383,0.6820281044914899,0.6759339704604691,0.6819583736020877,0.35823560863832743,0.6789461720312784,0.685490877497828,0.6857802156282908,0.6878949837237289,0.685490877497828,0.6876072615577579,0.3724113790263771,0.6865490695277929,0.6724587315377932,0.6727377374097753,0.6752601618916668,0.6724587315377932,0.6750135361472405,0.34687981666979517,0.6737361338425168,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6907037358818419,0.6909489570281495,0.693802802948866,0.6907037358818419,0.6937207049255777,0.38381420138473216,0.6922122204037097,0.687228496959166,0.6871760847513061,0.6928299927459797,0.687228496959166,0.6928012054109619,0.38015761834323575,0.690014851185064,0.6715899218071243,0.6717768576496507,0.675380207835774,0.6715899218071243,0.6753216378703929,0.34651584553489173,0.6734557798387586,0.6915725456125109,0.691835269974722,0.6944051810858987,0.6915725456125109,0.6942733657653154,0.3851880321075053,0.6929229556889132,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6768027801911382,0.6771001110876359,0.6791997241242219,0.6768027801911382,0.678852793549542,0.35500092016125284,0.6778277868703401,0.6776715899218071,0.6778857381771467,0.6811985918569717,0.6776715899218071,0.6811269795150601,0.3583210393687806,0.6793992847184337,0.6880973066898349,0.6882409320384375,0.6922580550200604,0.6880973066898349,0.692277913047087,0.3800240837060887,0.690187609868461,0.680278019113814,0.6805721529038979,0.6826778279640248,0.680278019113814,0.6823545807528283,0.36196510370730256,0.6813162999333212,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6768027801911382,0.6769638078846746,0.6808103424624053,0.6768027801911382,0.680789509316045,0.3572351678797047,0.6787961447535915,0.68375325803649,0.6837699679337857,0.6888629944631379,0.68375325803649,0.6888690369262305,0.3725827735179592,0.6863111474813604,0.6898349261511729,0.690099130650636,0.692664724795514,0.6898349261511729,0.6925224721636721,0.38170546706771347,0.6911786991574226,0.6741963509991312,0.6744615566361675,0.6771719622534614,0.6741963509991312,0.6769796203896061,0.3506036816448617,0.6755879856943687,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6794092093831451,0.6796401258990593,0.6827551511098094,0.6794092093831451,0.6826626824759807,0.36154957064464144,0.6810359459295631,0.6863596872284969,0.6863923581683937,0.6913752302729551,0.6863596872284969,0.6913877820083341,0.3776684960843157,0.6888737346184154,0.6733275412684622,0.6735347055726127,0.6769341076188347,0.6733275412684622,0.6768573408313135,0.34973996057067497,0.6750924410498879,0.68375325803649,0.6840169020636443,0.6866599772485038,0.68375325803649,0.6865019398782823,0.3696372995338222,0.6851275989573863,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6880973066898349,0.6882640118118881,0.6920533170565253,0.6880973066898349,0.6920627224063644,0.37975280217182084,0.6900800145480995,0.682015638575152,0.6821495802939115,0.6862503138051957,0.682015638575152,0.6862573807616971,0.3679619990642549,0.6841365096684245,0.6715899218071243,0.6717768576496507,0.675380207835774,0.6715899218071243,0.6753216378703929,0.34651584553489173,0.6734557798387586,0.6898349261511729,0.6901169759654231,0.6923246942390252,0.6898349261511729,0.6920920908822271,0.38123206427713907,0.6909635085167001,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.68375325803649,0.6840494765825641,0.6859969792347705,0.68375325803649,0.6856411773153921,0.36870224581777256,0.684697217675941,0.6733275412684622,0.6732338382316333,0.6790397095292472,0.6733275412684622,0.679009247238539,0.35253986140252624,0.6761683942535006,0.680278019113814,0.6804996137678855,0.6837193677923853,0.680278019113814,0.6836457245971638,0.36341852084330906,0.681961871855489,0.6863596872284969,0.6865486378738529,0.690109282971044,0.6863596872284969,0.6900966381639986,0.37600189685063873,0.6882281626962478,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.684622067767159,0.6848649590749105,0.6877982635145905,0.684622067767159,0.6877001726401879,0.37174805962509844,0.6861611202036735,0.6863596872284969,0.6862503079616078,0.6923153576542573,0.6863596872284969,0.6922485445712242,0.3788735844607478,0.6893041158998605,0.682015638575152,0.682252847168284,0.6852766784928909,0.682015638575152,0.6851814275580842,0.3666485149556649,0.6835985330666181,0.6741963509991312,0.6743926293703457,0.677900877325557,0.6741963509991312,0.6778403829524965,0.351611782824766,0.6760183669758137,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6785403996524761,0.6787952643270094,0.6816128241660506,0.6785403996524761,0.6814644497140754,0.35943337386155844,0.6800024246832758,0.6794092093831451,0.6794092093831451,0.6845993982424838,0.6794092093831451,0.6845993982424838,0.3640086076256289,0.6820043038128144,0.6785403996524761,0.6787952643270094,0.6816128241660506,0.6785403996524761,0.6814644497140754,0.35943337386155844,0.6800024246832758,0.6715899218071243,0.6717981880490629,0.6751904576020168,0.6715899218071243,0.6751064472296704,0.3462558797794611,0.6733481845183973,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.685490877497828,0.6857902796434946,0.6874303063498659,0.685490877497828,0.6869616896355902,0.3717434224754449,0.6862262835667092,0.6863596872284969,0.6864790125871431,0.6907208442115966,0.6863596872284969,0.6907422100861663,0.37681420578118396,0.6885509486573317,0.6785403996524761,0.6787442581432626,0.682165057669288,0.6785403996524761,0.682110021636243,0.3601922029443165,0.6803252106443596,0.68375325803649,0.6838602052540821,0.6882061011865396,0.68375325803649,0.6882234650040628,0.3717244407204748,0.6859883615202764,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.680278019113814,0.68054456032808,0.6831784396363679,0.680278019113814,0.683000152674996,0.36267191698010776,0.681639085894405,0.6759339704604691,0.6755420015706188,0.6832966869305321,0.6759339704604691,0.6830343268057004,0.35984295609791833,0.6794841486330848,0.6811468288444831,0.6813764937803651,0.6844976411401223,0.6811468288444831,0.684413576077624,0.36503305121429525,0.6827802024610535,0.68375325803649,0.6840279071414866,0.6864874173999006,0.68375325803649,0.6862867492375597,0.36939680426005517,0.6850200036370249,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6811468288444831,0.6814184340302056,0.6839624433435904,0.6811468288444831,0.6837680041554564,0.3642926418687543,0.6824574164999697,0.6898349261511729,0.6896452730069408,0.6963289759805112,0.6898349261511729,0.6961807130559556,0.3864903460549188,0.6930078196035643,0.687228496959166,0.6874892437992086,0.6901415148606398,0.687228496959166,0.6900037270815688,0.37660268208753656,0.6886161120203673,0.6863596872284969,0.686658278313602,0.6882255951556512,0.6863596872284969,0.6877295411160506,0.3733769675057308,0.6870446141722737,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6733275412684622,0.6734903004425743,0.6773196510254634,0.6733275412684622,0.6772877221127586,0.35026510959672497,0.6753076316906105,0.6898349261511729,0.6894597709402438,0.6973992318388144,0.6898349261511729,0.697041475618846,0.38781906123098064,0.6934382008850095,0.682015638575152,0.6823183490318204,0.6839548785555094,0.682015638575152,0.6834599024323038,0.364779680513004,0.682737770503728,0.6785403996524761,0.6786491097362923,0.682964463749738,0.6785403996524761,0.6829707841991333,0.3612659994770314,0.6807555919258047,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6959165942658557,0.696127350050978,0.6994051624058784,0.6959165942658557,0.6994037670119523,0.39477155156142085,0.697660180638904,0.6933101650738488,0.6933722075001748,0.6981472105221371,0.6933101650738488,0.6981761657741841,0.39132743155804883,0.6957431654240165,0.682015638575152,0.6822917967411651,0.6847472630682863,0.682015638575152,0.6845358556359167,0.36591435492551516,0.6832757471055344,0.6811468288444831,0.6812113318769523,0.6859061332292231,0.6811468288444831,0.6859199105626819,0.3669177517167333,0.6835333697035825,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6741963509991312,0.6744128081305392,0.6777120864034192,0.6741963509991312,0.6776251923117739,0.35135329906512863,0.6759107716554524,0.684622067767159,0.6845120825209519,0.6905608855867098,0.684622067767159,0.690497650969581,0.37538262642656284,0.6875598593683699,0.6889661164205039,0.6892127152137009,0.6920613774084639,0.6889661164205039,0.6919698113239344,0.38033122602427877,0.6904679638722192,0.6880973066898349,0.6883511968863577,0.6911006973464617,0.6880973066898349,0.6909867692027517,0.37846630603822556,0.6895420379462933,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.685490877497828,0.6856699007120992,0.6893360201225345,0.685490877497828,0.6893287866835384,0.37439211589733523,0.6874098320906832,0.6741963509991312,0.6741604456243802,0.6795712593081367,0.6741963509991312,0.6795619080782769,0.3538365549088392,0.676879129538704,0.6733275412684622,0.6734380142185025,0.6777228263129362,0.6733275412684622,0.6777181033942037,0.3508075582335881,0.6755228223313329,0.6907037358818419,0.6909181046232806,0.6941765642013807,0.6907037358818419,0.6941510862070227,0.38432054132205024,0.6924274110444322,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.6794092093831451,0.6796822947061196,0.6822219870532056,0.6794092093831451,0.6820171105538132,0.3608100768289625,0.680713159968479,0.68375325803649,0.683537919568897,0.6903061521486994,0.68375325803649,0.6901601807705658,0.37442559712385604,0.686956719403528,0.6794092093831451,0.6796023473004202,0.6831330511736229,0.6794092093831451,0.6830930637574258,0.3620646888358543,0.6812511365702856,0.6724587315377932,0.6727700286875014,0.6744705838424581,0.6724587315377932,0.6739375829436277,0.34573782447258944,0.6731981572407104,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.685490877497828,0.6857402315848038,0.6885785263276595,0.685490877497828,0.6884680241206481,0.373365275303372,0.6869794508092381,0.68375325803649,0.6837360707135572,0.6890914647195265,0.68375325803649,0.689084227566953,0.3728781728394024,0.6864187428017215,0.682015638575152,0.682252847168284,0.6852766784928909,0.682015638575152,0.6851814275580842,0.3666485149556649,0.6835985330666181,0.68375325803649,0.6837002634707651,0.6893247252665046,0.68375325803649,0.6892994182076757,0.3731782437874514,0.6865263381220827,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
random_forest_classifier,0.682015638575152,0.6823168766006642,0.6841044188237816,0.682015638575152,0.6836750930730264,0.3649977675878255,0.6828453658240893,0.6776715899218071,0.6777051658738894,0.6826262911745542,0.6776715899218071,0.6826333140001181,0.3602295773706,0.6801524519609625,0.6776715899218071,0.6778438673599179,0.6815838823277088,0.6776715899218071,0.6815573607965053,0.3588441451376297,0.6796144753591562,0.680278019113814,0.6805809032487553,0.682366300942035,0.680278019113814,0.6819241994713833,0.36151586506749006,0.6811011092925987,0.0,0.0,0.0,8.821038879999978,14416.346736779982,12320.56600657319
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6959165942658557,0.689444288396571,0.7307945558731097,0.6959165942658557,0.7157582557068666,0.43020444723648915,0.7058374249863612,0.6941789748045178,0.6884558213726726,0.7255680600238752,0.6941789748045178,0.7129314089016106,0.42312307390840653,0.7035551918530643,0.6880973066898349,0.6817045488472698,0.7210817255492585,0.6880973066898349,0.7075564485383884,0.41277015519933735,0.6978268776141117,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6959165942658557,0.6896046707548033,0.7301146240777977,0.6959165942658557,0.715543065066144,0.42949792977173507,0.7057298296659998,0.6863596872284969,0.6794318944608108,0.7211238895760254,0.6863596872284969,0.7064511268589129,0.41119420460023487,0.696405407043705,0.6898349261511729,0.6834777825584271,0.7230142471222468,0.6898349261511729,0.7093073421400315,0.4164095850275492,0.6995711341456022,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6924413553431799,0.6853960629067993,0.7289814110483707,0.6924413553431799,0.7129020404257479,0.4250550872496222,0.7026716978844638,0.6915725456125109,0.6852510162695843,0.7249467686952353,0.6915725456125109,0.7110582357416747,0.4200490148557611,0.7013153906770928,0.6907037358818419,0.684915546615544,0.7217348978886877,0.6907037358818419,0.7094296216983242,0.4158716235418459,0.700066678790083,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6915725456125109,0.6852510162695843,0.7249467686952353,0.6915725456125109,0.7110582357416747,0.4200490148557611,0.7013153906770928,0.6950477845351868,0.6892647764237461,0.7268462781962596,0.6950477845351868,0.7139144510227935,0.42527198738073324,0.7044811177789903,0.6898349261511729,0.6837966946385302,0.721722724129015,0.6898349261511729,0.7088769608585864,0.4150551830436077,0.6993559435048796,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6976542137271937,0.6908938853412337,0.734131482761385,0.6976542137271937,0.7179395305899547,0.43529499008609546,0.7077968721585743,0.6898349261511729,0.6834777825584271,0.7230142471222468,0.6898349261511729,0.7093073421400315,0.4164095850275492,0.6995711341456022,0.6924413553431799,0.6862174582041287,0.7255833956368986,0.6924413553431799,0.711826087222135,0.4215243287592089,0.7021337212826574,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6924413553431799,0.6853960629067993,0.7289814110483707,0.6924413553431799,0.7129020404257479,0.4250550872496222,0.7026716978844638,0.6915725456125109,0.68556814172739,0.7236460315956731,0.6915725456125109,0.7106278544602296,0.4186866910951101,0.7011002000363703,0.6924413553431799,0.686531647120997,0.7242868004902852,0.6924413553431799,0.7113957059406899,0.4201655597721826,0.701918530641935,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6924413553431799,0.6858950802639604,0.7269153159684686,0.6924413553431799,0.7122564685035802,0.42291338326191547,0.70234891192338,0.6907037358818419,0.6847606394776129,0.7223657525291455,0.6907037358818419,0.7096448123390467,0.416535994325118,0.7001742741104444,0.6863596872284969,0.6799313151361126,0.7191492039762701,0.6863596872284969,0.7058055549367453,0.40913072537112544,0.6960826210826211,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6941789748045178,0.6878309831591165,0.7281797544402293,0.6941789748045178,0.7137921714645008,0.4258564813221725,0.7039855731345093,0.6880973066898349,0.6817045488472698,0.7210817255492585,0.6880973066898349,0.7075564485383884,0.41277015519933735,0.6978268776141117,0.6950477845351868,0.6892647764237461,0.7268462781962596,0.6950477845351868,0.7139144510227935,0.42527198738073324,0.7044811177789903,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6959165942658557,0.6889509096536152,0.7328900355960423,0.6959165942658557,0.7164038276290343,0.4323714034389808,0.706160210947445,0.6924413553431799,0.6862174582041287,0.7255833956368986,0.6924413553431799,0.711826087222135,0.4215243287592089,0.7021337212826574,0.6898349261511729,0.6837966946385302,0.721722724129015,0.6898349261511729,0.7088769608585864,0.4150551830436077,0.6993559435048796,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6941789748045178,0.6881474630245801,0.7268563216548782,0.6941789748045178,0.7133617901830557,0.4244746613847762,0.7037703824937868,0.6915725456125109,0.6850893726485984,0.7256103577217141,0.6915725456125109,0.7112734263823973,0.4207415062814165,0.7014229859974541,0.6880973066898349,0.6817045488472698,0.7210817255492585,0.6880973066898349,0.7075564485383884,0.41277015519933735,0.6978268776141117,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6959165942658557,0.6896046707548033,0.7301146240777977,0.6959165942658557,0.715543065066144,0.42949792977173507,0.7057298296659998,0.6898349261511729,0.6833152282691537,0.7236731219935304,0.6898349261511729,0.7095225327807542,0.4170980238021635,0.6996787294659634,0.6907037358818419,0.6844446754821182,0.7236532042087519,0.6907037358818419,0.7100751936204919,0.4178869022132825,0.7003894647511669,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6959165942658557,0.6891174134179073,0.7321821423851318,0.6959165942658557,0.7161886369883117,0.43164110385722393,0.7060526156270837,0.6889661164205039,0.6828317947806808,0.721079568219789,0.6889661164205039,0.7081091093781261,0.41357426420960935,0.698537612899315,0.6898349261511729,0.6836382695390365,0.7223641507846013,0.6898349261511729,0.7090921514993089,0.4157286626779872,0.699463538825241,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6976542137271937,0.6912188924628764,0.7327341758254303,0.6976542137271937,0.7175091493085097,0.43384997922377605,0.7075816815178516,0.6915725456125109,0.6854106041634677,0.7242920298825251,0.6915725456125109,0.7108430451009522,0.4193641012121408,0.7012077953567315,0.6898349261511729,0.684107380483674,0.7204654559478004,0.6898349261511729,0.7084465795771414,0.4137302641929847,0.6991407528641571,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6941789748045178,0.6879902409261393,0.7275135870650453,0.6941789748045178,0.7135769808237783,0.42516175530513534,0.7038779778141482,0.6924413553431799,0.6863755736099469,0.7249307371765152,0.6924413553431799,0.7116108965814125,0.42084119565972056,0.7020261259622962,0.6863596872284969,0.6796004678385816,0.7204568417755807,0.6863596872284969,0.7062359362181904,0.4104988600806735,0.6962978117233437,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
simple_vector_classifier,0.6967854039965248,0.6937894874573117,0.7169678085324507,0.6967854039965248,0.7111463411692631,0.4162269194441384,0.7039658725828939,0.6933101650738488,0.6863689983694726,0.7296071759519019,0.6933101650738488,0.7136698919062082,0.426521226234809,0.7034900284900284,0.685490877497828,0.6786286781376117,0.719817029899674,0.685490877497828,0.7054680847377299,0.4090207457911611,0.695479481117779,0.6889661164205039,0.6828317947806808,0.721079568219789,0.6889661164205039,0.7081091093781261,0.41357426420960935,0.698537612899315,0.0,0.0,0.0,7.628656933333308,13091.383176373418,11757.206914753517
