model_name,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,Normal_specificity,Normal_matthews,Normal_auc,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,SMOTE_specificity,SMOTE_matthews,SMOTE_auc,ADASYN_accuracy,ADASYN_f1_score,ADASYN_precision,ADASYN_recall,ADASYNC_specificity,ADASYNC_matthews,ADASYNC_auc,SG_accuracy,SG_f1_score,SG_precision,SG_recall,SG_specificity,SG_matthews,SG_auc,AG_accuracy,AG_f1_score,AG_precision,AG_recall,AG_specificity,AG_matthews,AG_auc,G_accuracy,G_f1_score,G_precision,G_recall,G_specificity,G_matthews,G_auc,Smote_hell,Ada_hell,Gan_hell,SG_hell,AG_hell,Smote_time(ms),Ada_time,Gan_time,SG_time,AG_time
random_forest_classifier,0.8355184743742551,0.8359227102499659,0.8367961962904837,0.8355184743742551,0.8322876671228516,0.6645307898683368,0.8339030707485533,0.8414779499404053,0.841891773000337,0.8428480609782634,0.8414779499404053,0.8389576950101267,0.6768911518806243,0.840217822475266,0.833134684147795,0.8338566317302145,0.8364402284622804,0.833134684147795,0.8352898071719737,0.6626588851254362,0.8342122456598842,0.8390941597139452,0.8394645268534365,0.8402415025718301,0.8390941597139452,0.8356596670547687,0.6716539382058426,0.8373769133843568,0.833134684147795,0.8334377247652259,0.8339799043698031,0.833134684147795,0.8282021181669333,0.6589387211735264,0.8306684011573642,0.8355184743742551,0.835972505957402,0.837038902563097,0.8355184743742551,0.8330751881234115,0.664911286783438,0.8342968312488332,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.831942789034565,0.8322757085035276,0.8328974129471921,0.831942789034565,0.8273406251898143,0.6566760447129323,0.8296417071121898,0.8390941597139452,0.839651685612769,0.8412666881807285,0.8390941597139452,0.8388097510570087,0.6732193302116898,0.8389519553854768,0.8307508939213349,0.831555502890508,0.834781726021297,0.8307508939213349,0.8343543422182954,0.6588019390075341,0.8325526180698151,0.8438617401668653,0.8443156745306746,0.8454678330923496,0.8438617401668653,0.8422557229654848,0.6821378899551033,0.8430587315661751,0.8402860548271752,0.8406785737209814,0.8415431496696205,0.8402860548271752,0.8373086810324477,0.6742713746566723,0.8387973679298114,0.833134684147795,0.8335447785144582,0.8344227196009154,0.833134684147795,0.8297771601680535,0.6596604974741691,0.8314559221579241,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.8307508939213349,0.8311135747895392,0.8318192565855824,0.8307508939213349,0.8264791322126953,0.6544187169621706,0.8286150130670151,0.833134684147795,0.8338566317302145,0.8364402284622804,0.833134684147795,0.8352898071719737,0.6626588851254362,0.8342122456598842,0.8259833134684148,0.826774417129822,0.8296824254343892,0.8259833134684148,0.8285458073081392,0.648597102867227,0.827264560388277,0.8450536352800954,0.845434437191997,0.8462901030487573,0.8450536352800954,0.8423296949420438,0.6840119594450078,0.8436916651110696,0.8355184743742551,0.8359227102499659,0.8367961962904837,0.8355184743742551,0.8322876671228516,0.6645307898683368,0.8339030707485533,0.8438617401668653,0.8441710483259723,0.8447734928839886,0.8438617401668653,0.839893159963805,0.6810507494703648,0.8418774500653351,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.8379022646007152,0.8383006419854737,0.8391696729800521,0.8379022646007152,0.8347981740776497,0.6694010822625045,0.8363502193391824,0.8402860548271752,0.8408605288469272,0.8425968688063484,0.8402860548271752,0.8404587650346879,0.6758617679871489,0.8403724099309314,0.834326579261025,0.8350244468085902,0.8374564627391601,0.834326579261025,0.8361513001490926,0.6648470492339416,0.8352389397050587,0.8355184743742551,0.8358171858400084,0.8363557566358277,0.8355184743742551,0.8307126251217315,0.6638152710863295,0.8331155497479934,0.834326579261025,0.8348082348073569,0.8359798724150607,0.834326579261025,0.8322136951462924,0.6626742515466307,0.8332701372036587,0.8379022646007152,0.8382496209251924,0.8389430806318078,0.8379022646007152,0.8340106530770895,0.6690388022645607,0.8359564588389023,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.8426698450536353,0.8430565054564892,0.843916626359189,0.8426698450536353,0.8398191879872458,0.67914166705084,0.8412445165204406,0.8390941597139452,0.839771944742156,0.8421941398467476,0.8390941597139452,0.8411723140586888,0.6745534366896956,0.840133236886317,0.8390941597139452,0.839842618358858,0.8428878759791396,0.8390941597139452,0.8427473560598088,0.6755188074435461,0.8409207578868769,0.8390941597139452,0.8394645268534365,0.8402415025718301,0.8390941597139452,0.8356596670547687,0.6716539382058426,0.8373769133843568,0.831942789034565,0.8322757085035276,0.8328974129471921,0.831942789034565,0.8273406251898143,0.6566760447129323,0.8296417071121898,0.8390941597139452,0.8395619546690158,0.8407238527537052,0.8390941597139452,0.8372347090558888,0.672406070750867,0.8381644343849171,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.8414779499404053,0.841891773000337,0.8428480609782634,0.8414779499404053,0.8389576950101267,0.6768911518806243,0.840217822475266,0.8414779499404053,0.8421080777302004,0.8442391524056889,0.8414779499404053,0.8428953000129267,0.6789490350677424,0.8421866249766661,0.833134684147795,0.8337348808848494,0.8354866603490949,0.833134684147795,0.8329272441702936,0.6612841983187485,0.8330309641590443,0.8390941597139452,0.8393593563549852,0.839819810943738,0.8390941597139452,0.8340846250536487,0.6709631730181332,0.8365893923837969,0.8379022646007152,0.8382496209251924,0.8389430806318078,0.8379022646007152,0.8340106530770895,0.6690388022645607,0.8359564588389023,0.831942789034565,0.8323815037071243,0.8333562482182537,0.831942789034565,0.8289156671909343,0.6574159437180139,0.8304292281127497,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.834326579261025,0.8345424852922381,0.8348759217266875,0.834326579261025,0.8282760901434925,0.6608777803922508,0.8313013347022588,0.8367103694874851,0.8372761550292545,0.8388962899571457,0.8367103694874851,0.8362992441022107,0.6683588545338368,0.8365048067948478,0.8283671036948749,0.8291473703198244,0.8320508539001932,0.8283671036948749,0.8310563142629372,0.6534470428799327,0.829711708978906,0.834326579261025,0.8347079202416864,0.8354934460236026,0.834326579261025,0.8306386531451725,0.661910313653807,0.8324826162030987,0.8367103694874851,0.8372315984355847,0.8386165792838156,0.8367103694874851,0.8355117231016506,0.6679419382181256,0.8361110462945678,0.8367103694874851,0.8371850947381863,0.838351862584383,0.8367103694874851,0.8347242021010907,0.6675401611487488,0.8357172857942877,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.8402860548271752,0.8406785737209814,0.8415431496696205,0.8402860548271752,0.8373086810324477,0.6742713746566723,0.8387973679298114,0.8426698450536353,0.8432758709830412,0.8452676845472477,0.8426698450536353,0.8437567929900458,0.6811543322297,0.8432133190218406,0.834326579261025,0.8350618053671939,0.8377963862172942,0.834326579261025,0.8369388211496526,0.6653265402881867,0.8356327002053388,0.8390941597139452,0.8394645268534365,0.8402415025718301,0.8390941597139452,0.8356596670547687,0.6716539382058426,0.8373769133843568,0.8307508939213349,0.8310582636904434,0.8316040521037783,0.8307508939213349,0.8256916112121353,0.6540621712607231,0.8282212525667351,0.8355184743742551,0.8359227102499659,0.8367961962904837,0.8355184743742551,0.8322876671228516,0.6645307898683368,0.8339030707485533,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.831942789034565,0.8321618016273783,0.8324979899911797,0.831942789034565,0.8257655831886944,0.6559962240582915,0.8288541861116295,0.834326579261025,0.8347590710304276,0.835729201408256,0.834326579261025,0.8314261741457325,0.6622847457586665,0.8328763767033787,0.8247914183551848,0.8255689596329316,0.828322234647672,0.8247914183551848,0.8268967933304602,0.6459225560592572,0.8258441058428225,0.8414779499404053,0.8419388145998451,0.8430958429230275,0.8414779499404053,0.8397452160106867,0.6772719803529852,0.840611582975546,0.834326579261025,0.8346547764680166,0.8352726289345513,0.834326579261025,0.8298511321446124,0.6615509856644187,0.8320888557028189,0.8379022646007152,0.8383968487850921,0.8396681211225889,0.8379022646007152,0.8363732160787697,0.6701714095062778,0.8371377403397424,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
random_forest_classifier,0.8259833134684148,0.8261792873296875,0.8264607415298915,0.8259833134684148,0.8190955553014192,0.6436274774486089,0.8225394343849171,0.833134684147795,0.8338180208120415,0.8361075615812817,0.833134684147795,0.8345022861714135,0.6621857450555765,0.8338184851596041,0.831942789034565,0.8327245125081406,0.8357828372126569,0.831942789034565,0.8352158351954144,0.6609720701798025,0.8335793121149897,0.833134684147795,0.8334922568347569,0.8341938646009909,0.833134684147795,0.8289896391674935,0.659292078729634,0.8310621616576443,0.8390941597139452,0.8395142056770338,0.8404751077882608,0.8390941597139452,0.8364471880553287,0.6720223498399718,0.8377706738846369,0.831942789034565,0.8322757085035276,0.8328974129471921,0.831942789034565,0.8273406251898143,0.6566760447129323,0.8296417071121898,0.0,0.0,0.0,0.0,0.0,7.335878786666629,11.040532733334306,8878.31181599997,9014.626542779952,8005.447473240048
