,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,ADASYN_accuracy,ADASYN_f1_score,ADASYN_precision,ADASYN_recall,SG_accuracy,SG_f1_score,SG_precision,SG_recall,AG_accuracy,AG_f1_score,AG_precision,AG_recall,G_accuracy,G_f1_score,G_precision,G_recall,Smote_hell,Ada_hell,Gan_hell,SG_hell,AG_hell,Smote_time(ms),Ada_time,Gan_time,SG_time,SG_Ganonly_time,AG_time,AG_Ganonly_time
0,0.9677891654465594,0.9678499451704213,0.967982684608681,0.9677891654465594,0.9786036036036037,0.9786014055193459,0.9788003349318718,0.9786036036036037,0.977751756440281,0.9777586260939489,0.9779827490803178,0.977751756440281,0.9797297297297297,0.9797280844155845,0.9798855240724202,0.9797297297297297,0.977751756440281,0.9777545972070103,0.9777815941205998,0.977751756440281,0.9786036036036037,0.9786029252307173,0.9786643058987069,0.9786036036036037,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
1,0.9663250366032211,0.9663086776988867,0.9662968489088432,0.9663250366032211,0.9786036036036037,0.9786014055193459,0.9788003349318718,0.9786036036036037,0.9789227166276346,0.9789296581266733,0.9792051140921731,0.9789227166276346,0.9740990990990991,0.9740982779108683,0.9741592300784837,0.9740990990990991,0.9765807962529274,0.9765846543566067,0.976631399012012,0.9765807962529274,0.9808558558558559,0.9808552488906418,0.9809168438088185,0.9808558558558559,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
2,0.9707174231332357,0.9707453781892175,0.9707914528918793,0.9707174231332357,0.9819819819819819,0.9819796967191075,0.9822265981851033,0.9819819819819819,0.977751756440281,0.9777575277730562,0.9778947489225378,0.977751756440281,0.9774774774774775,0.9774756493506493,0.9776325403913292,0.9774774774774775,0.9800936768149883,0.9800988406390504,0.9802357696905623,0.9800936768149883,0.9786036036036037,0.9786029252307173,0.9786643058987069,0.9786036036036037,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
3,0.9692532942898975,0.9692680571201194,0.9692873498827266,0.9692532942898975,0.9786036036036037,0.9786022739522762,0.9787225945902063,0.9786036036036037,0.9754098360655737,0.9754183725947316,0.9757506223317478,0.9754098360655737,0.9797297297297297,0.9797280844155845,0.9798855240724202,0.9797297297297297,0.9800936768149883,0.9800976390880408,0.9801688442513367,0.9800936768149883,0.9797297297297297,0.9797293184262322,0.9797686688311689,0.9797297297297297,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
4,0.9692532942898975,0.9692680571201194,0.9692873498827266,0.9692532942898975,0.9786036036036037,0.9786014055193459,0.9788003349318718,0.9786036036036037,0.9742388758782201,0.9742462297344693,0.9744246381413821,0.9742388758782201,0.9763513513513513,0.9763506015707929,0.9764117679885952,0.9763513513513513,0.9800936768149883,0.9800976390880408,0.9801688442513367,0.9800936768149883,0.9797297297297297,0.9797288042733873,0.9798173515981735,0.9797297297297297,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
5,0.972181551976574,0.9721949088229652,0.9722128120638048,0.972181551976574,0.9808558558558559,0.9808538891488884,0.98105351297861,0.9808558558558559,0.9742388758782201,0.9742473599326006,0.9745230720527237,0.9742388758782201,0.9786036036036037,0.9786022739522762,0.9787225945902063,0.9786036036036037,0.9742388758782201,0.9742431197922674,0.9742901471696909,0.9742388758782201,0.9786036036036037,0.9786029252307173,0.9786643058987069,0.9786036036036037,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
6,0.9692532942898975,0.9692680571201194,0.9692873498827266,0.9692532942898975,0.9797297297297297,0.979727158808996,0.9799732028664813,0.9797297297297297,0.977751756440281,0.9777586260939489,0.9779827490803178,0.977751756440281,0.9763513513513513,0.9763498817367262,0.9764697823803702,0.9763513513513513,0.977751756440281,0.9777561848631042,0.9778276951543001,0.977751756440281,0.9797297297297297,0.9797293184262322,0.9797686688311689,0.9797297297297297,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
7,0.9707174231332357,0.9707174231332357,0.9707174231332357,0.9707174231332357,0.9808558558558559,0.9808538891488884,0.98105351297861,0.9808558558558559,0.9718969555035128,0.9719049778921484,0.9720836429799392,0.9718969555035128,0.9774774774774775,0.9774756493506493,0.9776325403913292,0.9774774774774775,0.977751756440281,0.9777561848631042,0.9778276951543001,0.977751756440281,0.9786036036036037,0.9786029252307173,0.9786643058987069,0.9786036036036037,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
8,0.9677891654465594,0.9678199160081392,0.9678687206346448,0.9677891654465594,0.9774774774774775,0.9774764491926524,0.9775646879756469,0.9774774774774775,0.9754098360655737,0.9754174288406805,0.9756417538325795,0.9754098360655737,0.9786036036036037,0.9786014055193459,0.9788003349318718,0.9786036036036037,0.9800936768149883,0.9800976390880408,0.9801688442513367,0.9800936768149883,0.9808558558558559,0.980854666167826,0.9809754068000426,0.9808558558558559,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
9,0.9692532942898975,0.9692680571201194,0.9692873498827266,0.9692532942898975,0.9786036036036037,0.9786014055193459,0.9788003349318718,0.9786036036036037,0.9754098360655737,0.9754183725947316,0.9757506223317478,0.9754098360655737,0.9774774774774775,0.9774756493506493,0.9776325403913292,0.9774774774774775,0.977751756440281,0.9777561848631042,0.9778276951543001,0.977751756440281,0.9808558558558559,0.980854666167826,0.9809754068000426,0.9808558558558559,0.16041115430434186,0.17172612870186577,0.16440464950500228,0.17689308230219988,0.19605805933423434,19.026999999999997,17.127,17497.381,17514.213000000003,17495.074,17515.047,17497.819
