,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,ADASYN_accuracy,ADASYN_f1_score,ADASYN_precision,ADASYN_recall,SG_accuracy,SG_f1_score,SG_precision,SG_recall,AG_accuracy,AG_f1_score,AG_precision,AG_recall,G_accuracy,G_f1_score,G_precision,G_recall,Smote_hell,Ada_hell,Gan_hell,SG_hell,AG_hell,Smote_time(ms),Ada_time,Gan_time,SG_time,SG_Ganonly_time,AG_time,AG_Ganonly_time
0,0.8355184743742551,0.835972505957402,0.837038902563097,0.8355184743742551,0.8613963039014374,0.8613435409120388,0.8619472315124489,0.8613963039014374,0.8389923329682366,0.839161443018993,0.8403952293594651,0.8389923329682366,0.8613963039014374,0.8613634230972395,0.8617394827469781,0.8613963039014374,0.8455640744797371,0.8455752389395316,0.8455884374860827,0.8455640744797371,0.8542094455852156,0.8541996095347729,0.8543050547225912,0.8542094455852156,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
1,0.8379022646007152,0.8382496209251924,0.8389430806318078,0.8379022646007152,0.8593429158110883,0.8592644389530316,0.860146213657877,0.8593429158110883,0.8389923329682366,0.8391467971975827,0.8400279623509622,0.8389923329682366,0.8542094455852156,0.854179318488529,0.8545024116671519,0.8542094455852156,0.8466593647316539,0.8467534763267898,0.8470509310493793,0.8466593647316539,0.8521560574948666,0.8521336127827,0.8523700031642232,0.8521560574948666,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
2,0.834326579261025,0.8347079202416864,0.8354934460236026,0.834326579261025,0.8603696098562629,0.8603107112275329,0.8609784220062593,0.8603696098562629,0.8422782037239869,0.8424336716150327,0.8433974630801384,0.8422782037239869,0.864476386036961,0.8644300850317181,0.8649749836390889,0.864476386036961,0.8477546549835706,0.8478239363085237,0.8479930323856839,0.8477546549835706,0.8490759753593429,0.8490630880407339,0.8491952355243623,0.8490759753593429,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
3,0.8414779499404053,0.8417392177423189,0.8421963278733691,0.8414779499404053,0.8603696098562629,0.8602847800864887,0.8612469515158945,0.8603696098562629,0.8411829134720701,0.8413352761472757,0.8422162445649654,0.8411829134720701,0.8603696098562629,0.8603407557354925,0.8606676710004938,0.8603696098562629,0.8499452354874042,0.850069761813623,0.8506533129151933,0.8499452354874042,0.8572895277207392,0.8572713232232185,0.8574719044244203,0.8572895277207392,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
4,0.8355184743742551,0.8358709388799747,0.8365684726163993,0.8355184743742551,0.8624229979466119,0.8623527724342748,0.8631641210892114,0.8624229979466119,0.8444687842278203,0.844578812952307,0.8449808146527251,0.8444687842278203,0.864476386036961,0.864455811717475,0.8646978166860035,0.864476386036961,0.8389923329682366,0.8391131954900891,0.8395744444233548,0.8389923329682366,0.8562628336755647,0.8562476807340687,0.8564131117944564,0.8562628336755647,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
5,0.8355184743742551,0.8358171858400084,0.8363557566358277,0.8355184743742551,0.8593429158110883,0.8592501880173112,0.8602923768939394,0.8593429158110883,0.836801752464403,0.8369665260652583,0.8380166138213914,0.836801752464403,0.8634496919917864,0.8634253621744489,0.8637088607594936,0.8634496919917864,0.8488499452354874,0.8489427123792642,0.8492393522769485,0.8488499452354874,0.8490759753593429,0.8490745435437302,0.8490892224658458,0.8490759753593429,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
6,0.831942789034565,0.8321017902690651,0.8323206373929845,0.831942789034565,0.8613963039014374,0.8612897134544442,0.8625105735070208,0.8613963039014374,0.8455640744797371,0.8457262820794424,0.8469615295386432,0.8455640744797371,0.8696098562628337,0.8695789239507367,0.8699608346275913,0.8696098562628337,0.8444687842278203,0.8445918831740988,0.8451122961961242,0.8444687842278203,0.8470225872689938,0.8470095246127167,0.8471411459036308,0.8470225872689938,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
7,0.8379022646007152,0.8382496209251924,0.8389430806318078,0.8379022646007152,0.8552361396303901,0.8551553714772078,0.8560302569303583,0.8552361396303901,0.8422782037239869,0.8424408449432492,0.8435814582166117,0.8422782037239869,0.8583162217659137,0.858286943319838,0.8586125845560465,0.8583162217659137,0.8532311062431545,0.8533676896170878,0.854167654203619,0.8532311062431545,0.8531827515400411,0.8531813586853976,0.8531961544948558,0.8531827515400411,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
8,0.834326579261025,0.8345996335803181,0.8350667770844762,0.834326579261025,0.8593429158110883,0.8592893711477726,0.8598907131515827,0.8593429158110883,0.8378970427163198,0.8380568291598947,0.8390207193711895,0.8378970427163198,0.8624229979466119,0.8623759954109866,0.8629187865481643,0.8624229979466119,0.8499452354874042,0.8500135199587606,0.8501818791015416,0.8499452354874042,0.8501026694045175,0.8500868670512431,0.8502503490544947,0.8501026694045175,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
9,0.834326579261025,0.8347079202416864,0.8354934460236026,0.834326579261025,0.8603696098562629,0.8602847800864887,0.8612469515158945,0.8603696098562629,0.8444687842278203,0.8446291665412597,0.845770072329536,0.8444687842278203,0.8655030800821355,0.8654791161267128,0.8657637130801688,0.8655030800821355,0.8411829134720701,0.8413147114085792,0.8419007781700684,0.8411829134720701,0.8470225872689938,0.8470146854348443,0.847094298245614,0.8470225872689938,0.0,0.0,0.0,0.0,0.0,11.099,14.624,17592.049,18008.943,17997.717,17543.779000000002,17529.029000000002
