,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,ADASYN_accuracy,ADASYN_f1_score,ADASYN_precision,ADASYN_recall,SG_accuracy,SG_f1_score,SG_precision,SG_recall,AG_accuracy,AG_f1_score,AG_precision,AG_recall,G_accuracy,G_f1_score,G_precision,G_recall,Smote_hell,Ada_hell,Gan_hell,SG_hell,AG_hell,Smote_time(ms),Ada_time,Gan_time,SG_time,SG_Ganonly_time,AG_time,AG_Ganonly_time
0,0.968365553602812,0.9683030316169626,0.9683431779822396,0.968365553602812,0.9733893557422969,0.9733888859464837,0.9734227871939736,0.9733893557422969,0.9655172413793104,0.9655195204776991,0.965537750723168,0.9655172413793104,0.9719887955182073,0.9719868173258004,0.9721221539403356,0.9719887955182073,0.9698275862068966,0.9698286457037527,0.9698337112838162,0.9698275862068966,0.9621848739495799,0.9621830194342165,0.9622755524861879,0.9621848739495799,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
1,0.9648506151142355,0.9647448025720156,0.9648699341615329,0.9648506151142355,0.9747899159663865,0.9747897181595631,0.9748048177645259,0.9747899159663865,0.9669540229885057,0.9669570942330467,0.9669961053520222,0.9669540229885057,0.9705882352941176,0.9705867928932796,0.9706805625313912,0.9705882352941176,0.9683908045977011,0.9683850566637034,0.9684433644177621,0.9683908045977011,0.9649859943977591,0.9649859257152384,0.9649896428347248,0.9649859943977591,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
2,0.961335676625659,0.9612192828292171,0.9613328563267837,0.961335676625659,0.9775910364145658,0.9775903330848601,0.9776510009181295,0.9775910364145658,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9635854341736695,0.9635828625235405,0.9637164182618728,0.9635854341736695,0.9712643678160919,0.9712591424215485,0.9713181632196263,0.9712643678160919,0.969187675070028,0.9691874333061327,0.9692024010357408,0.969187675070028,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
3,0.961335676625659,0.9612192828292171,0.9613328563267837,0.961335676625659,0.9705882352941176,0.9705881776008003,0.9705919276881552,0.9705882352941176,0.9669540229885057,0.9669551833898244,0.9669603379902911,0.9669540229885057,0.9677871148459384,0.967785535073592,0.9678788925163236,0.9677871148459384,0.9698275862068966,0.9698236586030554,0.9698558087027914,0.9698275862068966,0.9649859943977591,0.9649853762453731,0.9650188323917137,0.9649859943977591,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
4,0.968365553602812,0.9683030316169626,0.9683431779822396,0.968365553602812,0.9719887955182073,0.971988575732848,0.9720036094001334,0.9719887955182073,0.9712643678160919,0.9712662670647493,0.9712842125052875,0.9712643678160919,0.9677871148459384,0.967784018346356,0.967967032967033,0.9677871148459384,0.9698275862068966,0.9698204154674755,0.9699135022011606,0.9698275862068966,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
5,0.9595782073813708,0.9594775758875367,0.9595359909690652,0.9595782073813708,0.9733893557422969,0.9733888859464837,0.9734227871939736,0.9733893557422969,0.9669540229885057,0.9669570942330467,0.9669961053520222,0.9669540229885057,0.9677871148459384,0.967784018346356,0.967967032967033,0.9677871148459384,0.9683908045977011,0.9683813970990695,0.9685161793312264,0.9683908045977011,0.9705882352941176,0.9705881776008003,0.9705919276881552,0.9705882352941176,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
6,0.9595782073813708,0.9595187511622914,0.9595163315702581,0.9595782073813708,0.9761904761904762,0.9761904294863623,0.9761942125415856,0.9761904761904762,0.9626436781609196,0.962647998416223,0.9627159212950449,0.9626436781609196,0.9719887955182073,0.9719879163560751,0.9720480566258347,0.9719887955182073,0.9698275862068966,0.9698236586030554,0.9698558087027914,0.9698275862068966,0.9677871148459384,0.9677870516580195,0.9677907852614399,0.9677871148459384,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
7,0.9578207381370826,0.9576937630864187,0.9577957784920342,0.9578207381370826,0.9747899159663865,0.9747897181595631,0.9748048177645259,0.9747899159663865,0.9640804597701149,0.9640837980793986,0.9641229693657483,0.9640804597701149,0.9705882352941176,0.9705877160461133,0.9706214689265537,0.9705882352941176,0.9683908045977011,0.9683850566637034,0.9684433644177621,0.9683908045977011,0.9663865546218487,0.9663854996272903,0.96644511233354,0.9663865546218487,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
8,0.9648506151142355,0.9647811462410696,0.964813915351623,0.9648506151142355,0.9747899159663865,0.9747891247204676,0.9748495287719822,0.9747899159663865,0.9655172413793104,0.9655195204776991,0.965537750723168,0.9655172413793104,0.9705882352941176,0.9705877160461133,0.9706214689265537,0.9705882352941176,0.9669540229885057,0.9669497213271561,0.9669813902572523,0.9669540229885057,0.9663865546218487,0.9663862908794176,0.9664011926713484,0.9663865546218487,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
9,0.9630931458699473,0.9630753297357644,0.9630638539403414,0.9630931458699473,0.9733893557422969,0.9733888859464837,0.9734227871939736,0.9733893557422969,0.9655172413793104,0.9655195204776991,0.965537750723168,0.9655172413793104,0.9677871148459384,0.967785535073592,0.9678788925163236,0.9677871148459384,0.9669540229885057,0.9669420693846209,0.9671261305167621,0.9669540229885057,0.9663865546218487,0.9663862908794176,0.9664011926713484,0.9663865546218487,0.14323636232168163,0.16208563952377736,0.2774477986504553,0.32609363897415766,0.21338775256776327,56.068,16.815,17509.699,18515.694,18451.401,17526.093,17509.109
