,Normal_accuracy,Normal_f1_score,Normal_precision,Normal_recall,SMOTE_accuracy,SMOTE_f1_score,SMOTE_precision,SMOTE_recall,ADASYN_accuracy,ADASYN_f1_score,ADASYN_precision,ADASYN_recall,SG_accuracy,SG_f1_score,SG_precision,SG_recall,AG_accuracy,AG_f1_score,AG_precision,AG_recall,G_accuracy,G_f1_score,G_precision,G_recall,Smote_hell,Ada_hell,Gan_hell,SG_hell,AG_hell,Smote_time(ms),Ada_time,Gan_time,SG_time,SG_Ganonly_time,AG_time,AG_Ganonly_time
0,0.8455440131219245,0.7907649035095168,0.7904644230665,0.8455440131219245,0.9124475975491777,0.9124243721876416,0.9128855923381219,0.9124475975491777,0.8943770295675952,0.8939244243967316,0.8966384653793428,0.8943770295675952,0.9089003547242825,0.9083019818781186,0.9198594797761926,0.9089003547242825,0.9058280635788754,0.904643841207796,0.9171808689743035,0.9058280635788754,0.9101902612060626,0.9096050919039957,0.9210940302331541,0.9101902612060626,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
1,0.8452706396938218,0.7897616264291565,0.7885117492983588,0.8452706396938218,0.9137375040309578,0.913712771896879,0.9142123996478565,0.9137375040309578,0.8969406938984789,0.8965368819510194,0.8989269004476895,0.8969406938984789,0.909706546275395,0.909153277112324,0.9199364310918471,0.909706546275395,0.9039480430695608,0.9027440919357541,0.9151740685799399,0.9039480430695608,0.909706546275395,0.9091205961775972,0.9205526954653067,0.909706546275395,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
2,0.8466375068343357,0.7909850795107481,0.7944814145600086,0.8466375068343357,0.9127700741696227,0.9127496026019913,0.9131578311878537,0.9127700741696227,0.8986498034524013,0.8982478110826154,0.900694714054858,0.8986498034524013,0.9098677845856176,0.9092946412324604,0.9204957947977372,0.9098677845856176,0.9051444197573064,0.9039670196307222,0.9162719721013063,0.9051444197573064,0.9108352144469526,0.9102956539906698,0.9209633834993458,0.9108352144469526,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
3,0.8480043739748496,0.7943037096394416,0.8016711606520107,0.8480043739748496,0.9145436955820703,0.9145223532838211,0.9149581272119566,0.9145436955820703,0.8950606733891643,0.894676812727036,0.8968170397152364,0.8950606733891643,0.9106739761367301,0.9100989806374813,0.9214562999556573,0.9106739761367301,0.9036062211587763,0.9023822416631947,0.9150157680372825,0.9036062211587763,0.9106739761367301,0.910089608205239,0.9216355702808426,0.9106739761367301,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
4,0.846364133406233,0.79331783832059,0.7952856575568132,0.846364133406233,0.9122863592389552,0.9122535097420563,0.9129046727796172,0.9122863592389552,0.9013843787386772,0.9010921002229518,0.9026659034846347,0.9013843787386772,0.9113189293776202,0.9107664650796067,0.9217638579078801,0.9113189293776202,0.9032643992479918,0.9020518790669696,0.9144623404820643,0.9032643992479918,0.909706546275395,0.9091393879727624,0.9201981719266888,0.909706546275395,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
5,0.844997266265719,0.7900242483007008,0.787989036305586,0.844997266265719,0.9129313124798452,0.9129113067703821,0.9133110899814882,0.9129313124798452,0.8974534267646556,0.8970442124012097,0.8995049321891851,0.8974534267646556,0.9101902612060626,0.9096098034959892,0.9210045007082788,0.9101902612060626,0.9056571526234831,0.9044669318593564,0.9170525528112913,0.9056571526234831,0.90938406965495,0.9088148857869508,0.9198674374348144,0.90938406965495,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
6,0.8471842536905413,0.7929868691359643,0.7978905833492425,0.8471842536905413,0.9147049338922928,0.9146865669577043,0.915062365215364,0.9147049338922928,0.8984788924970091,0.8980980117457036,0.9003458275274546,0.8984788924970091,0.909061593034505,0.9084903836011392,0.9195367029429398,0.909061593034505,0.9049735088019142,0.903790134698484,0.9161431794790987,0.9049735088019142,0.90873911641406,0.9081611627005285,0.9192937973916958,0.90873911641406,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
7,0.8460907599781301,0.7915055587183325,0.7929398098274141,0.8460907599781301,0.9127700741696227,0.9127400723907853,0.9133385317218328,0.9127700741696227,0.8979661596308324,0.897516145894681,0.9003789822099869,0.8979661596308324,0.910351499516285,0.9098021822758073,0.9205974880475211,0.910351499516285,0.9049735088019142,0.9037824112389312,0.9162416607267535,0.9049735088019142,0.9113189293776202,0.9107340995687307,0.9223881129369662,0.9113189293776202,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
8,0.8458173865500274,0.7896535140651706,0.7902198218788413,0.8458173865500274,0.9137375040309578,0.9137163979202397,0.9141427231900098,0.9137375040309578,0.894889762433772,0.8944879538083245,0.8967759818651128,0.894889762433772,0.9101902612060626,0.9096191684552423,0.9208266333459652,0.9101902612060626,0.9049735088019142,0.9037590936298201,0.9165399642975662,0.9049735088019142,0.9101902612060626,0.9096191684552423,0.9208266333459652,0.9101902612060626,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
9,0.8458173865500274,0.7905045182085588,0.7910902888948864,0.8458173865500274,0.9134150274105127,0.9133831390023829,0.9140247280786167,0.9134150274105127,0.9020680225602461,0.9017477776488378,0.903587525666924,0.9020680225602461,0.909061593034505,0.9085227484913788,0.9189324387289162,0.909061593034505,0.9046316868911297,0.9034671621936684,0.9154951298647981,0.9046316868911297,0.9101902612060626,0.9096003608957737,0.9211839576303762,0.9101902612060626,0.3589873009283893,0.32594686803020617,0.3891617764697802,0.3880791065151162,0.3484289738828205,25.89,22.995,20021.09,86044.15299999999,86018.089,73483.68100000001,73460.24
